track_id,track_name,track_artist,energy,preview_url
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,0.974,https://p.scdn.co/mp3-preview/d24b3c4135ced9157b0ea3015a6bcc048e0c2e3a?cid=49789426e6c04428a2befbd3c2d79b02
4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),Trey Songz,0.601,https://p.scdn.co/mp3-preview/a38bab8f52df5621f858e133c43daff6f97ad2ff?cid=49789426e6c04428a2befbd3c2d79b02
15Wb8YSplqsUHx5OL18Z7l,Hungry (feat. Rick Ross),Fergie,0.698,https://p.scdn.co/mp3-preview/7bb797841ec50dbaab19957688079b93acd71ff2?cid=49789426e6c04428a2befbd3c2d79b02
3PqAnW2bB5TQnMoBivyFOb,Are You That Somebody,Aaliyah,0.657,https://p.scdn.co/mp3-preview/12ec6bd01076a1404520c70cb0595b0f6595d0f1?cid=49789426e6c04428a2befbd3c2d79b02
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,0.675,https://p.scdn.co/mp3-preview/87c4c3435b531616e2d642009a18eb711f87be4e?cid=49789426e6c04428a2befbd3c2d79b02
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),Usher,0.712,https://p.scdn.co/mp3-preview/19e8a133605d5a9309a5bf8455385a5da4e48715?cid=49789426e6c04428a2befbd3c2d79b02
6AdLyvisRKHLAwARaZMGr6,Take You There,Sean Kingston,0.921,https://p.scdn.co/mp3-preview/ea724e14a86e599f01f2ed66a60d3a482319c9d7?cid=49789426e6c04428a2befbd3c2d79b02
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,0.707,https://p.scdn.co/mp3-preview/2fd506314ddfbd97f9ef780215c658c3dd680c8b?cid=49789426e6c04428a2befbd3c2d79b02
4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),Justin Timberlake,0.68,https://p.scdn.co/mp3-preview/4dce4b08ddc56db1343a797719d04b727a213088?cid=49789426e6c04428a2befbd3c2d79b02
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,0.697,https://p.scdn.co/mp3-preview/0d6bcbc99daa02a570665e3201ebd0c7c9b7efeb?cid=49789426e6c04428a2befbd3c2d79b02
2Ukr1iULFHGSJp0qPhiqc0,No Me Dejes Solo,Daddy Yankee,0.835,https://p.scdn.co/mp3-preview/5882a0850af5aa11430b9f49e812dcca459c2e12?cid=49789426e6c04428a2befbd3c2d79b02
1Hu8EMKCGD25srDybGOtBC,Soy una Gargola,Alex Gargolas,0.835,https://p.scdn.co/mp3-preview/b69761c33726672a5973b44b722bfcfcb796c7c3?cid=49789426e6c04428a2befbd3c2d79b02
46P3sjn38awa9mlokdDlBU,Suave,El Alfa,0.835,https://p.scdn.co/mp3-preview/8d32c50d00f6e1f46a6b760c175b8cabe89e92aa?cid=49789426e6c04428a2befbd3c2d79b02
26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",Daddy Yankee,0.741,https://p.scdn.co/mp3-preview/a7b8a5c6c5564d857437803711ec70b4c81f59aa?cid=49789426e6c04428a2befbd3c2d79b02
6riuMNiPqRmE4LPJZGzIuv,Gogo Dance,El Alfa,0.868,https://p.scdn.co/mp3-preview/5799072e99f9175685000c3114f483c5f16cbbf3?cid=49789426e6c04428a2befbd3c2d79b02
0OyHCmkCp2qZJ44ZKB26fX,Si Te Vas / Que Tengo Que Hacer - Original Remix,Omega,0.689,https://p.scdn.co/mp3-preview/7763a47189c0ccd6a21975e6b4a605cf808591d7?cid=49789426e6c04428a2befbd3c2d79b02
6YYmoV9YbBefsspGmqFHbs,Una Vaina Loca,Fuego,0.676,https://p.scdn.co/mp3-preview/b32fa6028bfabcbeefe7425da1a4cc0a69f8151f?cid=49789426e6c04428a2befbd3c2d79b02
78kygHp1dvW1kncYjBgbe1,Mujeriego,Ryan Castro,0.621,https://p.scdn.co/mp3-preview/a3ad0f17b956bd294e106ab065ca01ec7ae5584e?cid=49789426e6c04428a2befbd3c2d79b02
3CIl8hlnMcULSIIhUMmB1Z,FULANITO,Becky G,0.832,https://p.scdn.co/mp3-preview/9fbb3176c16a63cb1ecbcd758088f51ee03a9293?cid=49789426e6c04428a2befbd3c2d79b02
1KYspqFoBXRcAs89HSekKM,No Te Veo,Randy,0.862,https://p.scdn.co/mp3-preview/fef4e0e9949014f71fbf077481e489d2b74ab005?cid=49789426e6c04428a2befbd3c2d79b02
3nQbCPy1vMFtXb4XEpOmgC,Demaga Ge Gi Go Gu,El Alfa,0.904,https://p.scdn.co/mp3-preview/e967cbb4001ee1a545871a62d9dd458c379cd796?cid=49789426e6c04428a2befbd3c2d79b02
5bQ9rtAfOUbPmuxjPK8zDp,Perreo Pesau',Rauw Alejandro,0.679,https://p.scdn.co/mp3-preview/a37fa9d7d9cf3eb85c3933af4ee9d4011c772f9f?cid=49789426e6c04428a2befbd3c2d79b02
72tAU6b10AgYfEFKrykp8J,No Te Veo - Remix,Casa De Leones,0.878,https://p.scdn.co/mp3-preview/b3de5f908031964cd477d9f6a793c9afd9854734?cid=49789426e6c04428a2befbd3c2d79b02
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderón,0.856,https://p.scdn.co/mp3-preview/ddc2230ae8946ec1e1e4a7b69a9e65bab76c9869?cid=49789426e6c04428a2befbd3c2d79b02
2FNqnsX74ZlwduUAcnmzee,Tu Príncipe,Daddy Yankee,0.804,https://p.scdn.co/mp3-preview/3d450c0e24bbb01506051724040f7d69fbe8b990?cid=49789426e6c04428a2befbd3c2d79b02
2htll8gP4tlYgrl0S2nJwv,Doncella,Zion & Lennox,0.877,https://p.scdn.co/mp3-preview/55853df6984ecbe0102c35a27461f12c45eefa1a?cid=49789426e6c04428a2befbd3c2d79b02
2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,0.682,https://p.scdn.co/mp3-preview/4f6d9f6ccd4afe5a40f9f3c9b8e7525097946ff3?cid=49789426e6c04428a2befbd3c2d79b02
05bfbizlM5AX6Mf1RRyMho,AM Remix,Nio Garcia,0.655,https://p.scdn.co/mp3-preview/88634c8a07a3784bb43dcfc0d8695b20bae65b88?cid=49789426e6c04428a2befbd3c2d79b02
5vhrsx08dHh2QcVh1Rsiwt,LONDON (feat. J. Cole),BIA,0.671,https://p.scdn.co/mp3-preview/c1b0e1d6ea8ef9a9c5ab147b68cc9fa0f6cc5470?cid=49789426e6c04428a2befbd3c2d79b02
22n1KFKvh8OC07JwOEHvxI,Happy Belated,88GLAM,0.617,https://p.scdn.co/mp3-preview/4b377a2206cf2fb31f7ea0f42d1fe73d257bb484?cid=49789426e6c04428a2befbd3c2d79b02
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.807,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=49789426e6c04428a2befbd3c2d79b02
79NNAu4BprZ1E1ei89Qjdy,Dudley Boyz (feat. Action Bronson),Westside Gunn,0.745,https://p.scdn.co/mp3-preview/782433b38766e6cb241230b698e312efa8685d43?cid=49789426e6c04428a2befbd3c2d79b02
1n5jPb1ggYPOPDtRCOSAZw,YOTTI,SpliffHappy,0.833,https://p.scdn.co/mp3-preview/b014ec5eba24f5b0ddb0f9d4cc321d649a072f61?cid=49789426e6c04428a2befbd3c2d79b02
17V3ivDbUpH8diWl4vpfxc,Breathe,SpliffHappy,0.78,https://p.scdn.co/mp3-preview/0970f6330ac104211c0e82e368b5f2417e06eaab?cid=49789426e6c04428a2befbd3c2d79b02
7IBLt4Qarf4JDLxIQDv2O5,D.M.B.,A$AP Rocky,0.616,https://p.scdn.co/mp3-preview/c8a38e167e46e155245d1c15047bba8011dcf82c?cid=49789426e6c04428a2befbd3c2d79b02
6pUBrvKfJL4qmn95mxU7rC,Respect the Game,Meek Mill,0.67,https://p.scdn.co/mp3-preview/6de08466cabb89bfc2aa12240174434c3fa3ac58?cid=49789426e6c04428a2befbd3c2d79b02
5TlAXiBCBwiQnIZUAA4Jkg,Professional Rapper (feat. Snoop Dogg),Lil Dicky,0.621,https://p.scdn.co/mp3-preview/0107251788284d4697c6e4be67c9891bbbd84d53?cid=49789426e6c04428a2befbd3c2d79b02
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),Calvin Harris,0.697,https://p.scdn.co/mp3-preview/67b39792f278ef6a0b4359695a3bf8a148d8ff65?cid=49789426e6c04428a2befbd3c2d79b02
5099x34vBakWpGkHourFxP,Qué Pena,Maluma,0.661,https://p.scdn.co/mp3-preview/9dfef3adc223b5b0ea6d7dcb0bfba1734b73adb2?cid=49789426e6c04428a2befbd3c2d79b02
1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,$uicideboy$,0.621,https://p.scdn.co/mp3-preview/f5828bc2b3382715a089561f5f4f53a22cb463c9?cid=49789426e6c04428a2befbd3c2d79b02
6AshXllQhobwSXsdpgp41w,Johnny P's Caddy,Benny The Butcher,0.819,https://p.scdn.co/mp3-preview/1dab0ee17a8e081aaa4832ba454fa1bf81cf7459?cid=49789426e6c04428a2befbd3c2d79b02
4HArHoORbKn0ioYA6cDRhz,City Boy Summer,Tory Lanez,0.692,https://p.scdn.co/mp3-preview/e2985d34cf9b13283752126f41c5f5ff40d6228f?cid=49789426e6c04428a2befbd3c2d79b02
6ieWL5CLN9WdC875guWtMe,Lady Of Namek,Tory Lanez,0.659,https://p.scdn.co/mp3-preview/13ec6bf54c1cb41de7cc78a2a9d8fc7d3402ebec?cid=49789426e6c04428a2befbd3c2d79b02
1TUNcLZZImGkNlviSpQp6H,Head High,Joey Bada$$,0.864,https://p.scdn.co/mp3-preview/a0f0d353cef64c137fc9edbce1e779ed36065127?cid=49789426e6c04428a2befbd3c2d79b02
3a8GG8o0rgWbgjXBRK0mbh,Know Me,Casper TNG,0.609,https://p.scdn.co/mp3-preview/9d13a53e098cf142ede60f463b664769c0a5d485?cid=49789426e6c04428a2befbd3c2d79b02
1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,0.653,https://p.scdn.co/mp3-preview/87b0e9f913b83f97ba5618a281f65c35eea9b99f?cid=49789426e6c04428a2befbd3c2d79b02
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,0.713,https://p.scdn.co/mp3-preview/b92619a9d094d92dcc215a3534e40b1eb0e3d2dd?cid=49789426e6c04428a2befbd3c2d79b02
1P6ZWbU95Y5issu4KXTpwz,thrax,SSGKobe,0.603,https://p.scdn.co/mp3-preview/b57c6f7eeb7e0306e019f0fa4855cb7a00f92ca5?cid=49789426e6c04428a2befbd3c2d79b02
3esaWH2z62yl2daClRTk3U,On the Low (feat. Kodak Black),Shoreline Mafia,0.701,https://p.scdn.co/mp3-preview/acf1564734ff56eb55e7c309a6ab397efd683056?cid=49789426e6c04428a2befbd3c2d79b02
7AVyve7cFYTd51ha5i9kE2,Down Under (feat. Colin Hay),Luude,0.861,https://p.scdn.co/mp3-preview/b8ae74c28138fa58cb3c38a217bf368501b1ff86?cid=49789426e6c04428a2befbd3c2d79b02
6P8L0E1m5Ai6SS13N6ulGh,Blurry Eyes (feat. RUNN),Hotel Garuda,0.699,https://p.scdn.co/mp3-preview/76b7b4ed03664cbc67936747fd2fed88c25af7da?cid=49789426e6c04428a2befbd3c2d79b02
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,0.631,https://p.scdn.co/mp3-preview/3f83928fb66c8e92a3d5da85d914de54cf20658e?cid=49789426e6c04428a2befbd3c2d79b02
6QeKdjO0YGwHr8m0rwDMSh,My Way,Pascal Junior,0.707,https://p.scdn.co/mp3-preview/e0431aceb5425779eff275e7a89ac831ec46fb39?cid=49789426e6c04428a2befbd3c2d79b02
4o0LyB69tylqDG6eTGhmig,Fire for You,Cannons,0.678,https://p.scdn.co/mp3-preview/af1e71f0072939dd10615dac3f6beebfe06cef52?cid=49789426e6c04428a2befbd3c2d79b02
1yBRKwSEFSmLXLkgCL6uSF,Done,Pascal Junior,0.725,https://p.scdn.co/mp3-preview/2648d652470698e7fbf8f4c1212e56d7fbdc497c?cid=49789426e6c04428a2befbd3c2d79b02
2INP0vUZOtsi9hfw1UzVO2,Stay,Pascal Junior,0.677,https://p.scdn.co/mp3-preview/c96f494dacaaf61828c2e042c12d8c1a1c882be0?cid=49789426e6c04428a2befbd3c2d79b02
5MYFw4T2gy52pOGBN4EYHS,Stay Fly,Three 6 Mafia,0.881,https://p.scdn.co/mp3-preview/fc9258cc85e2ac11e1d57e5cd8adc0284958ea3f?cid=49789426e6c04428a2befbd3c2d79b02
5yX1jR8VbEygSGnY7dXPBq,Headliner,NSG,0.604,https://p.scdn.co/mp3-preview/e4776a5c456e8b4101fca76205039560aa7721ea?cid=49789426e6c04428a2befbd3c2d79b02
7HXBG0W8gFJwHUh5mVF9tf,Rise,Lost Frequencies,0.612,https://p.scdn.co/mp3-preview/1a6e94707f59571d52c5f9d23f064d3c4a7f77a7?cid=49789426e6c04428a2befbd3c2d79b02
5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,Steve Aoki,0.793,https://p.scdn.co/mp3-preview/9b4c156e22136013fcdb8f513a864e00ffe9b598?cid=49789426e6c04428a2befbd3c2d79b02
4IBwgoDpNG2p7EouVtFw0E,Venice Venture,Big Wild,0.756,https://p.scdn.co/mp3-preview/6015c14ffab53e1906dc6fb2600ab079968416a3?cid=49789426e6c04428a2befbd3c2d79b02
6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,0.91,https://p.scdn.co/mp3-preview/2b5a2af083d6eedb8fe5c3f6751d252dba53ed65?cid=49789426e6c04428a2befbd3c2d79b02
6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,0.831,https://p.scdn.co/mp3-preview/c7adbdc0fb4ffbcb8b8e2bf6f5037b58fe6fa36b?cid=49789426e6c04428a2befbd3c2d79b02
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,0.636,https://p.scdn.co/mp3-preview/e2646d5bc8c56e4a91582a03c089f8038772aecb?cid=49789426e6c04428a2befbd3c2d79b02
59zbXPD0j7JxsVVm480g3b,Shivers (Dillon Francis Remix) [Main Mix],Ed Sheeran,0.828,https://p.scdn.co/mp3-preview/221f0fb587f29ba14cdd3aaaf9d7d418fac163ea?cid=49789426e6c04428a2befbd3c2d79b02
50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,0.859,https://p.scdn.co/mp3-preview/08cec59d36ac30ae9ce1e2944f206251859844af?cid=49789426e6c04428a2befbd3c2d79b02
0qLt7pQhm8LDxFgI0YXdlY,Heavenly Father,Isaiah Rashad,0.676,https://p.scdn.co/mp3-preview/f70d43d2290cad9b14c808d5fc356527baeeee74?cid=49789426e6c04428a2befbd3c2d79b02
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,0.902,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=49789426e6c04428a2befbd3c2d79b02
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.711,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=49789426e6c04428a2befbd3c2d79b02
1I8tHoNBFTuoJAlh4hfVVE,Firestone,Kygo,0.634,https://p.scdn.co/mp3-preview/fdc52b388511ac852714c41e37ade2cb51178716?cid=49789426e6c04428a2befbd3c2d79b02
1tv6IvWoOilhj0XbBoVVMo,Burn (feat. Big Sean),Meek Mill,0.895,https://p.scdn.co/mp3-preview/ad93d3ce654d6302b6f13b36bae540111dca3bc7?cid=49789426e6c04428a2befbd3c2d79b02
7iWTGGLrsr57Ou23uMsWBN,We On,Ace Hood,0.802,https://p.scdn.co/mp3-preview/9d0cc1955937d94ffd999c358939a96747c06e0c?cid=49789426e6c04428a2befbd3c2d79b02
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia,0.725,https://p.scdn.co/mp3-preview/873fb7b286131f05434bc7c56899c513f61adb2a?cid=49789426e6c04428a2befbd3c2d79b02
33b2wX9d0kxqxhi7lcsC1A,Unica,Ozuna,0.859,https://p.scdn.co/mp3-preview/d23041c8a3babfc3f07f0af9a28481812bb84df9?cid=49789426e6c04428a2befbd3c2d79b02
7b8aKAUn1BB2k1clevj4aB,Yeah - bonus,Mac Miller,0.793,https://p.scdn.co/mp3-preview/3ad94c7f5d8ba811e070dddaf67621cc9b863ffe?cid=49789426e6c04428a2befbd3c2d79b02
4t6PoAHfGZ1cV90DiObtWx,Automatic,Jack Harlow,0.769,https://p.scdn.co/mp3-preview/6915822104b9535d702fafab7d9b83e073a64516?cid=49789426e6c04428a2befbd3c2d79b02
5EPQXIxxry2D99lq31Hdu7,15th and the 1st (feat. YG Hootie),Gucci Mane,0.672,https://p.scdn.co/mp3-preview/081bb1a3f1ba97460857914ed18def9e09c77e4d?cid=49789426e6c04428a2befbd3c2d79b02
55uvoAKSRcZZmoKU853yd1,Stay Closer,ZHU,0.649,https://p.scdn.co/mp3-preview/06f0af006dcfc06cb431ee099552dc7c970f9422?cid=49789426e6c04428a2befbd3c2d79b02
0tkgmjBMU6qSxolAKB3f2H,MERCEDES,Brent Faiyaz,0.619,https://p.scdn.co/mp3-preview/a607fe82299d01dbbb5049a6db136c0aad105dd8?cid=49789426e6c04428a2befbd3c2d79b02
3LnOF5n1GOs01siYZXzS3p,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,0.81,https://p.scdn.co/mp3-preview/f770a1a0b3dfb5bc652f89848e45ab9d09f7dc69?cid=49789426e6c04428a2befbd3c2d79b02
6BJbOXDlgVAXSaq6wYFYT2,NC-17,Travis Scott,0.763,https://p.scdn.co/mp3-preview/61775f698136ec38081614a03acba609b1e45285?cid=49789426e6c04428a2befbd3c2d79b02
1nTvSHpuWOKjSAOaqULVnB,The Riddle - Radio Edit Mix,Prezioso,0.808,https://p.scdn.co/mp3-preview/c21195855d6c84d5b2714287668a01209d99c462?cid=49789426e6c04428a2befbd3c2d79b02
0Cqzr5QGrgY2iygBLr8uAp,Stereo Love - Extended Version,Edward Maya,0.782,https://p.scdn.co/mp3-preview/27052fe20b29de302472bee0228ae05e89aed2d6?cid=49789426e6c04428a2befbd3c2d79b02
4KykoaJQ5UxjCpp3lYkvTE,Liquor Store Blues (feat. Damian Marley),Bruno Mars,0.828,https://p.scdn.co/mp3-preview/34d5bdf562bea2fbd76261d4742fdff91b9b8dd9?cid=49789426e6c04428a2befbd3c2d79b02
3NRql0A1Ef4RCvT473iqgD,Hell N Back,Bakar,0.684,https://p.scdn.co/mp3-preview/4f2843e62fa79bc2c1df0ade38654671dc0a784e?cid=49789426e6c04428a2befbd3c2d79b02
4uhvMW7ly7tJil31YYscAN,Erase Your Social,Lil Uzi Vert,0.609,https://p.scdn.co/mp3-preview/73d3e1cf8cfba5154f802ec1c4b8709b59c36b4f?cid=49789426e6c04428a2befbd3c2d79b02
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,0.651,https://p.scdn.co/mp3-preview/633dfd35d836f9b62bab2344510e68270e5e3873?cid=49789426e6c04428a2befbd3c2d79b02
6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,0.678,https://p.scdn.co/mp3-preview/1d1ee7f7728856cbf44b2957b85fdfd69a83904b?cid=49789426e6c04428a2befbd3c2d79b02
3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Nio Garcia,0.675,https://p.scdn.co/mp3-preview/77974faf4e6baee7f084e78680860df4a96559f5?cid=49789426e6c04428a2befbd3c2d79b02
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris,0.823,https://p.scdn.co/mp3-preview/258a571c0ae04c58dad7ff59c49b0bd39cb1986b?cid=49789426e6c04428a2befbd3c2d79b02
7xTY3rJMgj0nh6OOPHgsLw,Freaks And Geeks,Childish Gambino,0.873,https://p.scdn.co/mp3-preview/1738c7c8337913e4e0ebf892a9a9ce8ddc11c351?cid=49789426e6c04428a2befbd3c2d79b02
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,0.761,https://p.scdn.co/mp3-preview/26ea0841d3e1dd4eec371df3c79fbcc4a6aed42d?cid=49789426e6c04428a2befbd3c2d79b02
45ZOQlyz2XJpQREyKWzhe7,Mother Nature (feat. NOISY),Zero,0.98,https://p.scdn.co/mp3-preview/d2d2b67bd3e91e7e4da35855ceeb2715625f9bfd?cid=49789426e6c04428a2befbd3c2d79b02
1CE0qHhs1ptJg01dGROO2c,Cheque,Don Diablo,0.796,https://p.scdn.co/mp3-preview/79a8cfafb0457217479612d02c455b7609d7c91b?cid=49789426e6c04428a2befbd3c2d79b02
47mWy7j3pjnGIAg9gL4ejg,Bunda (feat. Dances With White Girls),Wax Motif,0.927,https://p.scdn.co/mp3-preview/be4eb3413b7bee63192d8583d0ecf6b11f971dc4?cid=49789426e6c04428a2befbd3c2d79b02
0B3H6se7MYo3D7BmzfvdVN,The Parade,Joel Corry,0.886,https://p.scdn.co/mp3-preview/9ac1263b0ce469720b2aa59f667d2bc808089441?cid=49789426e6c04428a2befbd3c2d79b02
19BoXyNUZB8M9PgAyMHVRg,Tell Me,James Carter,0.824,https://p.scdn.co/mp3-preview/4514b69344c39dbe3c52961e668e0352583bdb6d?cid=49789426e6c04428a2befbd3c2d79b02
3lAoqK9lSnZ7JePkZ24TMp,Tainted Love,Harrison,0.828,https://p.scdn.co/mp3-preview/738901c721c09a01d5d5e20f5c43e1034a36ff5c?cid=49789426e6c04428a2befbd3c2d79b02
7JdiXX87BugXUDhQ89GEc8,Deep End - SIDEPIECE Remix,John Summit,0.665,https://p.scdn.co/mp3-preview/51eaf7b0ab60a01cbf85035a5b8b493844f90eae?cid=49789426e6c04428a2befbd3c2d79b02
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,0.869,https://p.scdn.co/mp3-preview/50081928cfabde0d63a4d78f893542711259652d?cid=49789426e6c04428a2befbd3c2d79b02
7dsImih2L25fa6qjNphBI7,Turn off the Lights,Chris Lake,0.745,https://p.scdn.co/mp3-preview/be39b98afb8afeb1b2d8187f9e188749e00efb1b?cid=49789426e6c04428a2befbd3c2d79b02
3EtXo9cEurLpblcdWHuBjT,How Do I Sleep Now,Dallerium,0.759,https://p.scdn.co/mp3-preview/d13f22d11fb1f23425416a06ce45c32c23d80d80?cid=49789426e6c04428a2befbd3c2d79b02
0YnHCIk1Ppy7FIzdvjspts,I Don't Wanna Know,SOMMA,0.805,https://p.scdn.co/mp3-preview/69de8affdea2606652af33a66c1fab20391f4852?cid=49789426e6c04428a2befbd3c2d79b02
1Hx27hvnrymPHonWnQhrSd,Summer Nights,Adam Juhl,0.63,https://p.scdn.co/mp3-preview/4195a36f177098fe1af43662148c31382716d066?cid=49789426e6c04428a2befbd3c2d79b02
0Cv7pfVZT1KjaqpylUsYQH,Vertigo,Curbi,0.846,https://p.scdn.co/mp3-preview/c52f1b7ae5e47a9cc6e55bd3d1c05825a42f90be?cid=49789426e6c04428a2befbd3c2d79b02
6joEpIEWpZYrezVvqrbvxy,Give It to Me,Matt Sassari,0.664,https://p.scdn.co/mp3-preview/ab2a383f269683704d7680af839a6050b76c3bc1?cid=49789426e6c04428a2befbd3c2d79b02
56Za7YLazuE3ILTBKzjtQT,This Is Nightlife - Video Edit,ItaloBrothers,0.784,https://p.scdn.co/mp3-preview/01b857326e4fb7d136ee304447b433f1ba945de2?cid=49789426e6c04428a2befbd3c2d79b02
6gXFJfFXak5OWHXh6Raf8H,Desert Rain (feat. Vika Jigulina),Edward Maya,0.697,https://p.scdn.co/mp3-preview/b5982850aa0fea7dd665760e5e3fe9b280b2b05c?cid=49789426e6c04428a2befbd3c2d79b02
2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,0.772,https://p.scdn.co/mp3-preview/1871a3c86c96e19f954e4690a55e141c36425f6f?cid=49789426e6c04428a2befbd3c2d79b02
0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,Eric Prydz,0.874,https://p.scdn.co/mp3-preview/26b7c18ec7fcdce5b77c9983fb6adc15129e3dc1?cid=49789426e6c04428a2befbd3c2d79b02
2YdX7PEziOImkySNDWsaKM,Rise Up - Radio Edit,Yves Larock,0.798,https://p.scdn.co/mp3-preview/b2657fc8616ce8ea1de3b0fe62506c93095b6d33?cid=49789426e6c04428a2befbd3c2d79b02
117q9QEdHOK6fTHu5hZxW2,This is My Life - Radio Version,Edward Maya,0.725,https://p.scdn.co/mp3-preview/70614cae206bd6e9d92be78ce0f5de56f2400a8c?cid=49789426e6c04428a2befbd3c2d79b02
14n0buz71ujiZQwVqvkyuA,Touché - Radio Edit,Bob Sinclar,0.744,https://p.scdn.co/mp3-preview/97fedfbbe58ac86a7a6af1e050f901f991a15361?cid=49789426e6c04428a2befbd3c2d79b02
04zrPERrSO4CfyargthKJ9,Bla Bla Bla,Gigi D'Agostino,0.833,https://p.scdn.co/mp3-preview/954e02f619ba810543afefb7c9f0a84458f7c713?cid=49789426e6c04428a2befbd3c2d79b02
0l3795cAVGOHNdHvooZ25S,Another Way,Gigi D'Agostino,0.806,https://p.scdn.co/mp3-preview/1798df104b33d3915587f74474afc94f6fe44237?cid=49789426e6c04428a2befbd3c2d79b02
0pgEx0eQPVh3fDpJcP4BqL,Strobe - Radio Edit,deadmau5,0.662,https://p.scdn.co/mp3-preview/524a1ba45be3681a526ad5695e26f845d87500cd?cid=49789426e6c04428a2befbd3c2d79b02
2pWMpb8iHfGKsw9BmeUBOK,Feedback,Steve Aoki,0.912,https://p.scdn.co/mp3-preview/45d98504bc058ec051da0fc2865c1bec448aa679?cid=49789426e6c04428a2befbd3c2d79b02
1Thv8uCYzyOFC7PME9J936,"The Island, Pt. I (Dawn)",Pendulum,0.893,https://p.scdn.co/mp3-preview/8a28fb81c2e217ffd7bd8b71e074800491e93271?cid=49789426e6c04428a2befbd3c2d79b02
5FUNk47hbkiL7mxLOo5CYc,Again & Again,Basto,0.929,https://p.scdn.co/mp3-preview/485e70f35dc2439424db5a6190c8c0dbd633f612?cid=49789426e6c04428a2befbd3c2d79b02
3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),24kGoldn,0.727,https://p.scdn.co/mp3-preview/fa7fb0d095b1ccd1d4d122921fa4ae3f7baab0e7?cid=49789426e6c04428a2befbd3c2d79b02
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,0.764,https://p.scdn.co/mp3-preview/500f32c94358533f3736af033498350a9636e701?cid=49789426e6c04428a2befbd3c2d79b02
6FLPcyjV2JfdqtdT5z4Vv9,Running Wild (Tumblr Girls 2) (feat. Kossisko),G-Eazy,0.789,https://p.scdn.co/mp3-preview/b8c37a9570d6d79b63ebd8daa95da3eacd8cfede?cid=49789426e6c04428a2befbd3c2d79b02
4RQvgOmRgrrfrkCqAvy9TE,SMALL TALK,Russ,0.649,https://p.scdn.co/mp3-preview/9e8a5113bf815b5ca34f70254af78805a4c2a6cd?cid=49789426e6c04428a2befbd3c2d79b02
7EunUT2I09KapnBSqOGvrz,Demons,Sleepy Hallow,0.675,https://p.scdn.co/mp3-preview/c56cf5e07cd4fd36e22b6439b89e3acd9bf15894?cid=49789426e6c04428a2befbd3c2d79b02
