track_id,track_name,track_artist,acousticness,preview_url
72tAU6b10AgYfEFKrykp8J,No Te Veo - Remix,Casa De Leones,0.0484,https://p.scdn.co/mp3-preview/b3de5f908031964cd477d9f6a793c9afd9854734?cid=49789426e6c04428a2befbd3c2d79b02
2htll8gP4tlYgrl0S2nJwv,Doncella,Zion & Lennox,0.00221,https://p.scdn.co/mp3-preview/55853df6984ecbe0102c35a27461f12c45eefa1a?cid=49789426e6c04428a2befbd3c2d79b02
2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,0.0578,https://p.scdn.co/mp3-preview/4f6d9f6ccd4afe5a40f9f3c9b8e7525097946ff3?cid=49789426e6c04428a2befbd3c2d79b02
2LKOHdMsL0K9KwcPRlJK2v,After Dark,Mr.Kitty,0.0696,https://p.scdn.co/mp3-preview/eb9de15a4465f504ee0eadba93e7d265ee0ee6ba?cid=49789426e6c04428a2befbd3c2d79b02
5vhrsx08dHh2QcVh1Rsiwt,LONDON (feat. J. Cole),BIA,0.0225,https://p.scdn.co/mp3-preview/c1b0e1d6ea8ef9a9c5ab147b68cc9fa0f6cc5470?cid=49789426e6c04428a2befbd3c2d79b02
22n1KFKvh8OC07JwOEHvxI,Happy Belated,88GLAM,0.0275,https://p.scdn.co/mp3-preview/4b377a2206cf2fb31f7ea0f42d1fe73d257bb484?cid=49789426e6c04428a2befbd3c2d79b02
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.0495,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=49789426e6c04428a2befbd3c2d79b02
1n5jPb1ggYPOPDtRCOSAZw,YOTTI,SpliffHappy,0.0609,https://p.scdn.co/mp3-preview/b014ec5eba24f5b0ddb0f9d4cc321d649a072f61?cid=49789426e6c04428a2befbd3c2d79b02
6pUBrvKfJL4qmn95mxU7rC,Respect the Game,Meek Mill,0.0871,https://p.scdn.co/mp3-preview/6de08466cabb89bfc2aa12240174434c3fa3ac58?cid=49789426e6c04428a2befbd3c2d79b02
1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,$uicideboy$,0.0656,https://p.scdn.co/mp3-preview/f5828bc2b3382715a089561f5f4f53a22cb463c9?cid=49789426e6c04428a2befbd3c2d79b02
4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),Young Thug,0.0536,https://p.scdn.co/mp3-preview/774b5baf51480bca077cd03d120f9355a71dd503?cid=49789426e6c04428a2befbd3c2d79b02
4HArHoORbKn0ioYA6cDRhz,City Boy Summer,Tory Lanez,0.00346,https://p.scdn.co/mp3-preview/e2985d34cf9b13283752126f41c5f5ff40d6228f?cid=49789426e6c04428a2befbd3c2d79b02
1ZeNNGi93weFVbOHdmTB6F,Beauty In The Madness,Rexx Life Raj,0.0435,https://p.scdn.co/mp3-preview/a8ea439d0f1d9a62a8359530274d20937318a768?cid=49789426e6c04428a2befbd3c2d79b02
1TUNcLZZImGkNlviSpQp6H,Head High,Joey Bada$$,0.0969,https://p.scdn.co/mp3-preview/a0f0d353cef64c137fc9edbce1e779ed36065127?cid=49789426e6c04428a2befbd3c2d79b02
6pkDAIRyrKq5NZVfD2Has8,30mgs (feat. Vory),BEAM,0.0731,https://p.scdn.co/mp3-preview/2b084d7489e362014b775672477cb7a34c914acf?cid=49789426e6c04428a2befbd3c2d79b02
3a8GG8o0rgWbgjXBRK0mbh,Know Me,Casper TNG,0.00946,https://p.scdn.co/mp3-preview/9d13a53e098cf142ede60f463b664769c0a5d485?cid=49789426e6c04428a2befbd3c2d79b02
18tYorcnDWc67WKc7cMzIE,FREAK OF DI WEEK,Cash Cobain,0.0288,https://p.scdn.co/mp3-preview/dbacba5a8ab621e15b3834ac2c757b2757e945a6?cid=49789426e6c04428a2befbd3c2d79b02
788NX6uCNEVuZW8x5BkQqM,Like Dat,Kodak Black,0.0291,https://p.scdn.co/mp3-preview/1d3e221fd1b29bb0b21239569a440ca26f55c3b4?cid=49789426e6c04428a2befbd3c2d79b02
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,Kodak Black,0.00265,https://p.scdn.co/mp3-preview/01f6ee2ac9540d2c3dff7513c6219d8bb04d5002?cid=49789426e6c04428a2befbd3c2d79b02
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,0.00496,https://p.scdn.co/mp3-preview/b92619a9d094d92dcc215a3534e40b1eb0e3d2dd?cid=49789426e6c04428a2befbd3c2d79b02
1SedJ3dLWoCqnPIGeEMUJH,Attachments,Pressa,0.0303,https://p.scdn.co/mp3-preview/1d4ed43d71ec906595658adde013a6833d59c9a6?cid=49789426e6c04428a2befbd3c2d79b02
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Camila Cabello,0.0295,https://p.scdn.co/mp3-preview/f197464a3ec04a490ef25feacf7d61205ccb9c84?cid=49789426e6c04428a2befbd3c2d79b02
6LVNkUMkEkDxtnCDpHMeN6,Drop Top Lexus,BIGBABYGUCCI,0.0903,https://p.scdn.co/mp3-preview/478747bd0568dd14a5020186b0a7ac85ffb8cf2c?cid=49789426e6c04428a2befbd3c2d79b02
7AVyve7cFYTd51ha5i9kE2,Down Under (feat. Colin Hay),Luude,0.012,https://p.scdn.co/mp3-preview/b8ae74c28138fa58cb3c38a217bf368501b1ff86?cid=49789426e6c04428a2befbd3c2d79b02
6P8L0E1m5Ai6SS13N6ulGh,Blurry Eyes (feat. RUNN),Hotel Garuda,0.0978,https://p.scdn.co/mp3-preview/76b7b4ed03664cbc67936747fd2fed88c25af7da?cid=49789426e6c04428a2befbd3c2d79b02
0kTQcDTWmeSKp2EOHLK7AY,Caddy,SSGKobe,0.0671,https://p.scdn.co/mp3-preview/87ef8d1784550c02e73e9dcd3c94514d6b0e910d?cid=49789426e6c04428a2befbd3c2d79b02
7FCDmAel69bzxRkOxbh2dB,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,0.0191,https://p.scdn.co/mp3-preview/bda25a9deaed493095ea5aa8459b155132843f90?cid=49789426e6c04428a2befbd3c2d79b02
5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,Steve Aoki,0.0214,https://p.scdn.co/mp3-preview/9b4c156e22136013fcdb8f513a864e00ffe9b598?cid=49789426e6c04428a2befbd3c2d79b02
4IBwgoDpNG2p7EouVtFw0E,Venice Venture,Big Wild,0.0954,https://p.scdn.co/mp3-preview/6015c14ffab53e1906dc6fb2600ab079968416a3?cid=49789426e6c04428a2befbd3c2d79b02
6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,0.0231,https://p.scdn.co/mp3-preview/2b5a2af083d6eedb8fe5c3f6751d252dba53ed65?cid=49789426e6c04428a2befbd3c2d79b02
59zbXPD0j7JxsVVm480g3b,Shivers (Dillon Francis Remix) [Main Mix],Ed Sheeran,0.0646,https://p.scdn.co/mp3-preview/221f0fb587f29ba14cdd3aaaf9d7d418fac163ea?cid=49789426e6c04428a2befbd3c2d79b02
36IonSKbzAkr4BTZUYuaFB,Non Judgmental,A Boogie Wit da Hoodie,0.0584,https://p.scdn.co/mp3-preview/4e5f89cf4bc3a4bafcf05a279f1688f41f188854?cid=49789426e6c04428a2befbd3c2d79b02
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,0.018,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=49789426e6c04428a2befbd3c2d79b02
7iWTGGLrsr57Ou23uMsWBN,We On,Ace Hood,0.0162,https://p.scdn.co/mp3-preview/9d0cc1955937d94ffd999c358939a96747c06e0c?cid=49789426e6c04428a2befbd3c2d79b02
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia,0.0102,https://p.scdn.co/mp3-preview/873fb7b286131f05434bc7c56899c513f61adb2a?cid=49789426e6c04428a2befbd3c2d79b02
6ABAUBmOyfPtAUU0IpEKJf,The Question,Mac Miller,0.0555,https://p.scdn.co/mp3-preview/4aa074c2879252e721c6d2413759eaa1457bc453?cid=49789426e6c04428a2befbd3c2d79b02
4t6PoAHfGZ1cV90DiObtWx,Automatic,Jack Harlow,0.0426,https://p.scdn.co/mp3-preview/6915822104b9535d702fafab7d9b83e073a64516?cid=49789426e6c04428a2befbd3c2d79b02
5EPQXIxxry2D99lq31Hdu7,15th and the 1st (feat. YG Hootie),Gucci Mane,0.0362,https://p.scdn.co/mp3-preview/081bb1a3f1ba97460857914ed18def9e09c77e4d?cid=49789426e6c04428a2befbd3c2d79b02
7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),Lil Durk,0.067,https://p.scdn.co/mp3-preview/25dfe3fafacce07b278e38db3036c4922dabcce9?cid=49789426e6c04428a2befbd3c2d79b02
55uvoAKSRcZZmoKU853yd1,Stay Closer,ZHU,0.00139,https://p.scdn.co/mp3-preview/06f0af006dcfc06cb431ee099552dc7c970f9422?cid=49789426e6c04428a2befbd3c2d79b02
0tkgmjBMU6qSxolAKB3f2H,MERCEDES,Brent Faiyaz,0.0951,https://p.scdn.co/mp3-preview/a607fe82299d01dbbb5049a6db136c0aad105dd8?cid=49789426e6c04428a2befbd3c2d79b02
6BJbOXDlgVAXSaq6wYFYT2,NC-17,Travis Scott,0.0678,https://p.scdn.co/mp3-preview/61775f698136ec38081614a03acba609b1e45285?cid=49789426e6c04428a2befbd3c2d79b02
1nTvSHpuWOKjSAOaqULVnB,The Riddle - Radio Edit Mix,Prezioso,0.0819,https://p.scdn.co/mp3-preview/c21195855d6c84d5b2714287668a01209d99c462?cid=49789426e6c04428a2befbd3c2d79b02
0Cqzr5QGrgY2iygBLr8uAp,Stereo Love - Extended Version,Edward Maya,0.0303,https://p.scdn.co/mp3-preview/27052fe20b29de302472bee0228ae05e89aed2d6?cid=49789426e6c04428a2befbd3c2d79b02
2QgfDF0fQ4sskDthP8MG5w,asmr,21 Savage,0.0399,https://p.scdn.co/mp3-preview/f036e349a2a8723c163d5532346f57263dac368f?cid=49789426e6c04428a2befbd3c2d79b02
6JjEVlMkfHWMeYavkEYzNO,Gassed Up,Nebu Kiniza,0.0213,https://p.scdn.co/mp3-preview/e90562518d96a5b5afdf86072c9a5dda9b45a514?cid=49789426e6c04428a2befbd3c2d79b02
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,0.0291,https://p.scdn.co/mp3-preview/633dfd35d836f9b62bab2344510e68270e5e3873?cid=49789426e6c04428a2befbd3c2d79b02
3ZYwSDF9knZI0RVlKR4PHC,Bad Company (feat. BlocBoy JB),A$AP Rocky,0.0679,https://p.scdn.co/mp3-preview/bbd5312da326d9b4ee9eef2557caa0f09c38ed88?cid=49789426e6c04428a2befbd3c2d79b02
2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),Gucci Mane,0.052,https://p.scdn.co/mp3-preview/b5367c7a85f6b4aeb29cd8ceb5a88b353ca782e2?cid=49789426e6c04428a2befbd3c2d79b02
47mWy7j3pjnGIAg9gL4ejg,Bunda (feat. Dances With White Girls),Wax Motif,0.0411,https://p.scdn.co/mp3-preview/be4eb3413b7bee63192d8583d0ecf6b11f971dc4?cid=49789426e6c04428a2befbd3c2d79b02
0B3H6se7MYo3D7BmzfvdVN,The Parade,Joel Corry,0.000755,https://p.scdn.co/mp3-preview/9ac1263b0ce469720b2aa59f667d2bc808089441?cid=49789426e6c04428a2befbd3c2d79b02
19BoXyNUZB8M9PgAyMHVRg,Tell Me,James Carter,0.0871,https://p.scdn.co/mp3-preview/4514b69344c39dbe3c52961e668e0352583bdb6d?cid=49789426e6c04428a2befbd3c2d79b02
3lAoqK9lSnZ7JePkZ24TMp,Tainted Love,Harrison,0.0506,https://p.scdn.co/mp3-preview/738901c721c09a01d5d5e20f5c43e1034a36ff5c?cid=49789426e6c04428a2befbd3c2d79b02
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,0.00116,https://p.scdn.co/mp3-preview/50081928cfabde0d63a4d78f893542711259652d?cid=49789426e6c04428a2befbd3c2d79b02
7dsImih2L25fa6qjNphBI7,Turn off the Lights,Chris Lake,0.0467,https://p.scdn.co/mp3-preview/be39b98afb8afeb1b2d8187f9e188749e00efb1b?cid=49789426e6c04428a2befbd3c2d79b02
5QXYVJJcrQ6iNPSmWl1WAR,Fall For Me,NORRA,0.0646,https://p.scdn.co/mp3-preview/96a4f4064896ce679ef5ca7e628da7b5361d3b1c?cid=49789426e6c04428a2befbd3c2d79b02
1Hx27hvnrymPHonWnQhrSd,Summer Nights,Adam Juhl,0.0463,https://p.scdn.co/mp3-preview/4195a36f177098fe1af43662148c31382716d066?cid=49789426e6c04428a2befbd3c2d79b02
0Cv7pfVZT1KjaqpylUsYQH,Vertigo,Curbi,0.0832,https://p.scdn.co/mp3-preview/c52f1b7ae5e47a9cc6e55bd3d1c05825a42f90be?cid=49789426e6c04428a2befbd3c2d79b02
6joEpIEWpZYrezVvqrbvxy,Give It to Me,Matt Sassari,0.00132,https://p.scdn.co/mp3-preview/ab2a383f269683704d7680af839a6050b76c3bc1?cid=49789426e6c04428a2befbd3c2d79b02
56Za7YLazuE3ILTBKzjtQT,This Is Nightlife - Video Edit,ItaloBrothers,0.0271,https://p.scdn.co/mp3-preview/01b857326e4fb7d136ee304447b433f1ba945de2?cid=49789426e6c04428a2befbd3c2d79b02
6gXFJfFXak5OWHXh6Raf8H,Desert Rain (feat. Vika Jigulina),Edward Maya,0.00258,https://p.scdn.co/mp3-preview/b5982850aa0fea7dd665760e5e3fe9b280b2b05c?cid=49789426e6c04428a2befbd3c2d79b02
2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,0.0222,https://p.scdn.co/mp3-preview/1871a3c86c96e19f954e4690a55e141c36425f6f?cid=49789426e6c04428a2befbd3c2d79b02
0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,Eric Prydz,0.000563,https://p.scdn.co/mp3-preview/26b7c18ec7fcdce5b77c9983fb6adc15129e3dc1?cid=49789426e6c04428a2befbd3c2d79b02
2YdX7PEziOImkySNDWsaKM,Rise Up - Radio Edit,Yves Larock,0.000658,https://p.scdn.co/mp3-preview/b2657fc8616ce8ea1de3b0fe62506c93095b6d33?cid=49789426e6c04428a2befbd3c2d79b02
117q9QEdHOK6fTHu5hZxW2,This is My Life - Radio Version,Edward Maya,0.0675,https://p.scdn.co/mp3-preview/70614cae206bd6e9d92be78ce0f5de56f2400a8c?cid=49789426e6c04428a2befbd3c2d79b02
14n0buz71ujiZQwVqvkyuA,Touché - Radio Edit,Bob Sinclar,0.00235,https://p.scdn.co/mp3-preview/97fedfbbe58ac86a7a6af1e050f901f991a15361?cid=49789426e6c04428a2befbd3c2d79b02
04zrPERrSO4CfyargthKJ9,Bla Bla Bla,Gigi D'Agostino,0.0734,https://p.scdn.co/mp3-preview/954e02f619ba810543afefb7c9f0a84458f7c713?cid=49789426e6c04428a2befbd3c2d79b02
0pgEx0eQPVh3fDpJcP4BqL,Strobe - Radio Edit,deadmau5,8.12e-05,https://p.scdn.co/mp3-preview/524a1ba45be3681a526ad5695e26f845d87500cd?cid=49789426e6c04428a2befbd3c2d79b02
2pWMpb8iHfGKsw9BmeUBOK,Feedback,Steve Aoki,0.000253,https://p.scdn.co/mp3-preview/45d98504bc058ec051da0fc2865c1bec448aa679?cid=49789426e6c04428a2befbd3c2d79b02
1Thv8uCYzyOFC7PME9J936,"The Island, Pt. I (Dawn)",Pendulum,6.15e-05,https://p.scdn.co/mp3-preview/8a28fb81c2e217ffd7bd8b71e074800491e93271?cid=49789426e6c04428a2befbd3c2d79b02
5FUNk47hbkiL7mxLOo5CYc,Again & Again,Basto,0.061,https://p.scdn.co/mp3-preview/485e70f35dc2439424db5a6190c8c0dbd633f612?cid=49789426e6c04428a2befbd3c2d79b02
41PCkAcfU1UiSKUDtt6tXQ,LOVE ME FOR LIFE,BROCKHAMPTON,0.0319,https://p.scdn.co/mp3-preview/062d1946752b29135a8e4bcac26bb5f939bd787d?cid=49789426e6c04428a2befbd3c2d79b02
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,0.0476,https://p.scdn.co/mp3-preview/500f32c94358533f3736af033498350a9636e701?cid=49789426e6c04428a2befbd3c2d79b02
7nD5MiXspW533xaREDma2N,Buck 50,DJ Scheme,0.0309,https://p.scdn.co/mp3-preview/586983356e85d5ac73d69852e48f643fddad4039?cid=49789426e6c04428a2befbd3c2d79b02
4RQvgOmRgrrfrkCqAvy9TE,SMALL TALK,Russ,0.0584,https://p.scdn.co/mp3-preview/9e8a5113bf815b5ca34f70254af78805a4c2a6cd?cid=49789426e6c04428a2befbd3c2d79b02
5b2CRPYt0QNA0jaCJNIIdn,Keeper (feat. A Boogie Wit da Hoodie),OHGEESY,0.0755,https://p.scdn.co/mp3-preview/6b122fa5ba4922e31fbeea5f7509964d830dcd3a?cid=49789426e6c04428a2befbd3c2d79b02
6dkYNFH4F8BttEgtjIPoI3,Na Na Na Na Na (Caught Slippin),Ramirez,0.0623,https://p.scdn.co/mp3-preview/582df88ef2f883f5064dc8a3869cc580c41151e5?cid=49789426e6c04428a2befbd3c2d79b02
5q37UhJgXRZwIIkdUGTZFb,BOGUS,Don Toliver,0.0894,https://p.scdn.co/mp3-preview/2be7dc51cfa04c1253a80be6a612969108652f96?cid=49789426e6c04428a2befbd3c2d79b02
25r6MZ4Gtd76l43qnZI1DG,Flocky Flocky (feat. Travis Scott),Don Toliver,0.0252,https://p.scdn.co/mp3-preview/19b66f9e1d6ec6c866f693a7497e63e6851b4963?cid=49789426e6c04428a2befbd3c2d79b02
6siDDghVE7fxel5o7fE4OF,Sweater Weather,Gaullin,0.00853,https://p.scdn.co/mp3-preview/a6d456ee093362bb392110f973149f5564b884c8?cid=49789426e6c04428a2befbd3c2d79b02
4VJ2sENZ7M33zFleoKhupk,Drowning,ZHU,0.0382,https://p.scdn.co/mp3-preview/32bfb62f57af8d7b389e51a9d44a2c4d666e55e1?cid=49789426e6c04428a2befbd3c2d79b02
5YzaostcCu9Sgp5T7bFuX3,JUVENILE,The Blaze,0.00393,https://p.scdn.co/mp3-preview/c72e9f273635b2bfd686342767c76ac253a331d9?cid=49789426e6c04428a2befbd3c2d79b02
60VNy4PpJvBZxL3fztmU3t,Yellow Ferrari,The Toxic Avenger,0.00138,https://p.scdn.co/mp3-preview/facb44493de281c88235c4667b01deab6487f13c?cid=49789426e6c04428a2befbd3c2d79b02
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,0.0933,https://p.scdn.co/mp3-preview/d5e5adc04a0da97852782c7c4a49807a3f5a0262?cid=49789426e6c04428a2befbd3c2d79b02
3q9oTSo64CrjOiPwI4DbWE,Baianá,Bakermat,0.000754,https://p.scdn.co/mp3-preview/b27af037e83b336a4f4ced48947a370ce7adef17?cid=49789426e6c04428a2befbd3c2d79b02
4yvKqltUO2ogccevjmT5Yc,Forever (Pt. II) (feat. Kaleem Taylor),Snakehips,0.000767,https://p.scdn.co/mp3-preview/ded4af5a3f6189030c5ea3aebb8ff299c081aa78?cid=49789426e6c04428a2befbd3c2d79b02
6Sun0pDZ9Dg5TRF1vSy32V,Used To Be - Rasster Remix,GASHI,0.0362,https://p.scdn.co/mp3-preview/ac5012640da920891288bda8ceabdd9edbd0cf9f?cid=49789426e6c04428a2befbd3c2d79b02
4IlqQhaxrGPxmg35YcXXuS,Dancin - Krono Remix,Aaron Smith,0.0442,https://p.scdn.co/mp3-preview/9b85aedbcdbef34dc0364e4a572035762873cc8e?cid=49789426e6c04428a2befbd3c2d79b02
4XfkvrC5rmOYqeTP2ft7lj,Let's Get It,Hunxho,0.0438,https://p.scdn.co/mp3-preview/cac8fa304ac5112655e8cf2b518793b83a6fbb5b?cid=49789426e6c04428a2befbd3c2d79b02
0LIDcGHNRVvU9hpEacldg1,Killing The Rats,Kodak Black,0.0103,https://p.scdn.co/mp3-preview/2bcf284f8a794424f5e1c80bec606583306712f1?cid=49789426e6c04428a2befbd3c2d79b02
2PWe4eN2vvwfck9dVuwM78,Revolution (Absence Remix) [feat. Faustix & Imanos and Kai],Diplo,0.0528,https://p.scdn.co/mp3-preview/5d38b0549187b9b384a7c64f1e7f1a491c4a31fd?cid=49789426e6c04428a2befbd3c2d79b02
1tkipCYkIgti8f1tqjfcWe,Ambition For Cash,Key Glock,0.0115,https://p.scdn.co/mp3-preview/f1e6a37047b6cdce896d40a6d7f746efcff5f495?cid=49789426e6c04428a2befbd3c2d79b02
4R67rQNSbbsR4TdUVOIdez,ESCAPE PLAN,Travis Scott,0.00207,https://p.scdn.co/mp3-preview/aa56bf5fc42785215306d102df5f6c3e10a10e06?cid=49789426e6c04428a2befbd3c2d79b02
18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto,0.0301,https://p.scdn.co/mp3-preview/f1bc601f20aed02799fc5adaf39c664e4ffa5101?cid=49789426e6c04428a2befbd3c2d79b02
08F16baYbciTva9P4BvpiI,MAFIA,Travis Scott,0.0775,https://p.scdn.co/mp3-preview/e818eb24667f15a47305a591de4bd6fad848b01a?cid=49789426e6c04428a2befbd3c2d79b02
3J4VKkUpLvomXJbn9ZAypO,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,0.00383,https://p.scdn.co/mp3-preview/1fd2b7c307a4fdf5a46236cc4c1c58cbc0146c17?cid=49789426e6c04428a2befbd3c2d79b02
7Bpx2vsWfQFBACRz4h3IqH,family ties (with Kendrick Lamar),Baby Keem,0.00575,https://p.scdn.co/mp3-preview/e354f034ac7940e1cb0e0036c48baf3bcb46c4e2?cid=49789426e6c04428a2befbd3c2d79b02
6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",H.E.R.,0.0145,https://p.scdn.co/mp3-preview/2f422184a0d53d69de8ffc5cdf762be62bf0f965?cid=49789426e6c04428a2befbd3c2d79b02
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,Bobby Shmurda,0.0505,https://p.scdn.co/mp3-preview/5131754170f315eb19b3fad75db4b6d8c38e2278?cid=49789426e6c04428a2befbd3c2d79b02
1WoOzgvz6CgH4pX6a1RKGp,My Way (feat. Monty),Fetty Wap,0.00419,https://p.scdn.co/mp3-preview/018054e25245ef5fd9abda538a6b73ffcb8bd0bf?cid=49789426e6c04428a2befbd3c2d79b02
7cyeGclH71MayOuQ7qtLFl,BIG,Young M.A,0.0408,https://p.scdn.co/mp3-preview/d15c0a4e1a2d36a0d93aff3d570cb7f3172a7738?cid=49789426e6c04428a2befbd3c2d79b02
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,Lil Uzi Vert,0.0948,https://p.scdn.co/mp3-preview/be7bd6858e8b97904c76a1028954f57e995c6e2a?cid=49789426e6c04428a2befbd3c2d79b02
3uYm4MtU6jUQft2DtGqEoZ,Knock Knock,Mac Miller,0.0353,https://p.scdn.co/mp3-preview/37fa52faa98ac4d92281488023da1b4e5e51efce?cid=49789426e6c04428a2befbd3c2d79b02
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,0.0242,https://p.scdn.co/mp3-preview/0413666db260eff3b8a3c7b515bbb93747774529?cid=49789426e6c04428a2befbd3c2d79b02
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,0.0837,https://p.scdn.co/mp3-preview/7171e6e1709f269a6d88d0d343414d8d5d4d1894?cid=49789426e6c04428a2befbd3c2d79b02
4DTpngLjoHj5gFxEZFeD3J,Codeine Dreaming (feat. Lil Wayne),Kodak Black,0.0652,https://p.scdn.co/mp3-preview/3f925199ee90b169ee9e4b4add69de172f252cea?cid=49789426e6c04428a2befbd3c2d79b02
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,0.0541,https://p.scdn.co/mp3-preview/dc7d3c2863a9cdd9d24bd6418182c4a50bc4d618?cid=49789426e6c04428a2befbd3c2d79b02
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,0.075,https://p.scdn.co/mp3-preview/78219b6d9b0b7ae621da0d11090995a301e24f3c?cid=49789426e6c04428a2befbd3c2d79b02
5DPASDOoVakOcD8EIhb46T,High Right Now (feat. Wiz Khalifa) - Remix,Tyla Yaweh,0.0127,https://p.scdn.co/mp3-preview/9cb627eda8559320b575306d201122f0150f3934?cid=49789426e6c04428a2befbd3c2d79b02
5qZIrB9CjgKdMspTFkUbNt,Beam (feat. Playboi Carti),88rising,0.0123,https://p.scdn.co/mp3-preview/8aff44552647f5409d58fc3371186f294821975e?cid=49789426e6c04428a2befbd3c2d79b02
527k23H0A4Q0UJN3vGs0Da,After Party,Don Toliver,0.00981,https://p.scdn.co/mp3-preview/aa5c75b892ac13349826248a278f295377a59264?cid=49789426e6c04428a2befbd3c2d79b02
4m2lVqfPeSTD3azgBJHowK,FAKE,BROCKHAMPTON,0.00829,https://p.scdn.co/mp3-preview/a642dd1e1b45e0494e5f7f20f3217a95eb9bb23e?cid=49789426e6c04428a2befbd3c2d79b02
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Lil Uzi Vert,0.0546,https://p.scdn.co/mp3-preview/95a07250b75b7cdba2316b78f98c48918c3e7623?cid=49789426e6c04428a2befbd3c2d79b02
6z1nMCq1HJSZ78u2jYtrDT,Twin Nem,King Von,0.000826,https://p.scdn.co/mp3-preview/816b9d4e503c9691c8868300b59ed1d23018ef52?cid=49789426e6c04428a2befbd3c2d79b02
4dTaAiV9xFFCxnPur9c9yL,Memories (feat. Kid Cudi),David Guetta,0.0015,https://p.scdn.co/mp3-preview/142a5e572bed7e1e646c835a1ea426997b7f3ff8?cid=49789426e6c04428a2befbd3c2d79b02
59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,Lil Uzi Vert,0.0183,https://p.scdn.co/mp3-preview/9e0cd0336fe840b1ee43c7d08480a962e814cc82?cid=49789426e6c04428a2befbd3c2d79b02
7hZoTr4ffMGqm9opMiGmBp,ONCE UPON A TIME (FREESTYLE),IDK,0.0539,https://p.scdn.co/mp3-preview/9b6d2d4b20234122682eac6a9a3a75fe1a11d193?cid=49789426e6c04428a2befbd3c2d79b02
6Xi897JXNLSoIaoYZwgTLc,Dímelo,Snakehips,0.0522,https://p.scdn.co/mp3-preview/b519f6cd16559a94816f4e0a67f7b39d1b4f0d2f?cid=49789426e6c04428a2befbd3c2d79b02
1883mCuSqnfnrWoq8i3myH,Programs,Mac Miller,0.0809,https://p.scdn.co/mp3-preview/eff9bf921893f04516a06efda36953f71d7e4c35?cid=49789426e6c04428a2befbd3c2d79b02
4HwAJXq7oprrAvsyZI2XxT,Black Bruce Wayne,Tunji Ige,0.0194,https://p.scdn.co/mp3-preview/afd69bcdcfd0b935cc6e636ed8d366499acb2525?cid=49789426e6c04428a2befbd3c2d79b02
3SmbzNttlPu8UTb4StwPhQ,DETOX,KILLY,0.068,https://p.scdn.co/mp3-preview/ee1edeeec08e818a6b1b7e398c3f2d67b8bc91f3?cid=49789426e6c04428a2befbd3c2d79b02
1uMzK2gBY5VFzsuCQTChfn,FINER THINGS,KILLY,0.028,https://p.scdn.co/mp3-preview/6424204c301a94f4fa29972fcf224edf9e0fe981?cid=49789426e6c04428a2befbd3c2d79b02
3CEqLxEEEzaO07Ts3xoTFR,MOONWALK (feat. Yung Bans),KILLY,0.0545,https://p.scdn.co/mp3-preview/3dc2bae7c814645145fe09b276f541650c77ca46?cid=49789426e6c04428a2befbd3c2d79b02
