track_id,track_name,track_artist,danceability,instrumentalness,speechiness,acousticness,energy,valence,tempo,loudness,liveness,key,mode,time_signature,preview_url
1unFtbwcAnSGgYPmp52vc0,Wit It,Gunna,0.868,0.0,0.0745,0.197,0.657,0.508,125.905,-5.318,0.105,7,0,4,https://p.scdn.co/mp3-preview/2a4d555ced14be504402269f65c68609b3ada757?cid=49789426e6c04428a2befbd3c2d79b02
4K5lspeAPU59snWR73qIHR,Red Light,Elijah the Boy,0.677,0.0,0.0645,0.094,0.482,0.375,83.005,-9.487,0.102,9,0,4,https://p.scdn.co/mp3-preview/f1ef8bad88ce8c4687e25259ec7e5ebfca8bd339?cid=49789426e6c04428a2befbd3c2d79b02
51HoKwuVUVcv0DHPT0x2Qi,Same Place,JOY.,0.679,0.392,0.0366,0.125,0.364,0.19,114.995,-9.876,0.0993,6,1,4,https://p.scdn.co/mp3-preview/710c77ccc602215d1c3777fc55cb677ef91728eb?cid=49789426e6c04428a2befbd3c2d79b02
7otCGmgp9h4CsR2LhwB6gt,Another Love,Tom Odell,0.445,1.6e-05,0.04,0.695,0.537,0.131,122.764,-8.532,0.0941,4,0,4,https://p.scdn.co/mp3-preview/4239b22a025595642b670000517a4783837282bd?cid=49789426e6c04428a2befbd3c2d79b02
7gzOfclimlOrkmeMtpt2GN,Six Shooter,SNBRN,0.686,0.899,0.0516,0.0167,0.77,0.511,124.022,-8.538,0.084,2,1,4,https://p.scdn.co/mp3-preview/0c3d3eeee63b7fc493cfe4d60802d71dfd591914?cid=49789426e6c04428a2befbd3c2d79b02
4qetR2UUyBeUrJ9DbYrpVQ,Stop It,FISHER,0.86,0.657,0.0518,0.024,0.824,0.87,124.016,-7.207,0.205,8,1,4,https://p.scdn.co/mp3-preview/aed1683cbfb6101617a0a73d66318acc735111cb?cid=49789426e6c04428a2befbd3c2d79b02
3QuJ4TqND9JE7cqAkIrgYr,Smalltown Boy,Marcus Layton,0.65,4.32e-05,0.234,0.236,0.644,0.445,124.966,-8.45,0.0964,6,0,4,https://p.scdn.co/mp3-preview/be518c446b9dd781c13875aa82c11e0f79b4cec9?cid=49789426e6c04428a2befbd3c2d79b02
2cSdAkzAf2T4j4aLvx4LLz,Baby Girl,Disco Lines,0.73,0.114,0.0606,0.0921,0.907,0.249,120.968,-3.72,0.23,2,1,4,https://p.scdn.co/mp3-preview/4a22b4616e39db215d486cad76339861da696658?cid=49789426e6c04428a2befbd3c2d79b02
56b6hfYKczrdjPRX2iRAhi,Your Heart,Lynnic,0.689,0.746,0.0375,0.628,0.665,0.0898,119.98,-10.391,0.171,10,0,4,https://p.scdn.co/mp3-preview/884ec7283e68399237234e82c65fed0648ac2fc4?cid=49789426e6c04428a2befbd3c2d79b02
3NaBnaL1RRwloCQlzHtUnL,T. TITAN,Thouxanbanfauni,0.754,0.0,0.423,0.422,0.359,0.188,157.914,-9.858,0.122,5,0,4,https://p.scdn.co/mp3-preview/5af36f337a298397a58f459f607d1f48d1edfb83?cid=49789426e6c04428a2befbd3c2d79b02
40H5MGB07FCEmrgHBlmLDU,This Song Is Not About A Girl,Flume,0.732,0.207,0.126,0.143,0.668,0.598,140.004,-6.978,0.176,2,0,4,https://p.scdn.co/mp3-preview/c56bba41c46fb1100fd894692d35d8f4c3cbbc05?cid=49789426e6c04428a2befbd3c2d79b02
32ny2YtiR7zKi7PBjiQ5Iy,Real Talk,Roddy Ricch,0.789,0.0,0.0681,0.128,0.71,0.188,138.033,-6.165,0.112,5,0,4,https://p.scdn.co/mp3-preview/e852eb06bd40a53aa0aab97918e12a43cbda915b?cid=49789426e6c04428a2befbd3c2d79b02
6mM8gri8d2abYYomjOV4ut,Stop Breathing,Roddy Ricch,0.586,0.0,0.425,0.0434,0.689,0.456,158.457,-6.04,0.184,0,1,4,https://p.scdn.co/mp3-preview/cb150d4e733184c19f29922bf6d921b5eba38776?cid=49789426e6c04428a2befbd3c2d79b02
6rI8uFFmGyvS2N6sqDCdu3,Bulletproof Maybach (feat. Offset),DDG,0.699,0.0,0.325,0.0754,0.58,0.596,94.93,-7.05,0.0768,7,0,4,https://p.scdn.co/mp3-preview/c6e8b56878446aaf6ba9bddc7749f228b19390e0?cid=49789426e6c04428a2befbd3c2d79b02
23pGZ6n6Xd3yV7qK4xw7dx,B.R.O. (Better Ride Out) [feat. Roddy Ricch],A Boogie Wit da Hoodie,0.576,0.0,0.108,0.0398,0.596,0.338,95.457,-7.774,0.0975,2,0,4,https://p.scdn.co/mp3-preview/9ee8295408929542997f8f56616afc5dd4b517c5?cid=49789426e6c04428a2befbd3c2d79b02
3fUKv3kIexMFOmYsUYvbXJ,Hood Melody (feat. Youngboy Never Broke Again),DDG,0.89,0.0,0.318,0.35,0.509,0.652,122.011,-10.331,0.111,5,1,4,https://p.scdn.co/mp3-preview/b5a07cbac557e2f6d316f1147cb2f31ac8b8f22a?cid=49789426e6c04428a2befbd3c2d79b02
3d2yowRTcZpQgtkNFmFNiQ,Sphinx,Nora En Pure,0.742,0.822,0.036,0.0803,0.656,0.237,119.998,-7.564,0.127,4,0,4,https://p.scdn.co/mp3-preview/1df6befbe01ca9bc89f3a1639a945c2a7f2c59b8?cid=49789426e6c04428a2befbd3c2d79b02
33JbExJANbupRRmOg7LhS2,A Rope & a Knife,Drics,0.839,0.267,0.0807,0.0921,0.352,0.445,118.02,-14.056,0.114,6,1,4,https://p.scdn.co/mp3-preview/8415a47c1167712b702d0360b8621409f1e7e872?cid=49789426e6c04428a2befbd3c2d79b02
0eiLudweyosA5c7EUJ6y0c,Breathe Me In,Harrison,0.712,0.00384,0.048,0.0653,0.889,0.219,125.022,-6.344,0.202,0,0,4,https://p.scdn.co/mp3-preview/6a7f9888fb54d705749bb221dfc2bbda9b83d60a?cid=49789426e6c04428a2befbd3c2d79b02
7AuogiLJdOZop0gEhqD1gT,BUDDAH ARMS,Thouxanbanfauni,0.731,0.000163,0.322,0.816,0.299,0.426,164.938,-16.312,0.117,10,0,4,https://p.scdn.co/mp3-preview/fe378a75ac6b31367880e6e275a35233c6835284?cid=49789426e6c04428a2befbd3c2d79b02
4wmZtoif8SGm7PDqgKrEXr,4 Thangs (feat. Big Sean & Hit-Boy),Freddie Gibbs,0.813,0.0,0.133,0.0547,0.557,0.764,83.012,-6.655,0.128,10,0,4,https://p.scdn.co/mp3-preview/d684213617c6c2407ac993fb22b26aea2cd78d07?cid=49789426e6c04428a2befbd3c2d79b02
4PnNzWe1LJoAMD5j5RHpI0,DEVASTATED,Joey Bada$$,0.812,0.0,0.0682,0.0634,0.628,0.485,123.004,-6.164,0.254,10,0,4,https://p.scdn.co/mp3-preview/0c75bb58672a069c467e9df6236dce0f498bb6af?cid=49789426e6c04428a2befbd3c2d79b02
36dH28TepFKh4RelMfRj05,The Break Up Song,The Greg Kihn Band,0.673,2.47e-06,0.0294,0.0288,0.92,0.964,141.553,-2.143,0.113,0,1,4,https://p.scdn.co/mp3-preview/c9f7fd4f19f0c3002d4ef96cbf0e054cb8a2e6cc?cid=49789426e6c04428a2befbd3c2d79b02
0fEHUeKKmqWd3GGiG7hz0X,Doctor Foo - Smooth Version,Parov Stelar Trio,0.885,0.126,0.065,0.535,0.715,0.443,120.026,-5.44,0.333,0,0,4,https://p.scdn.co/mp3-preview/7fffe07e3bfca2b22ba17e1fedb52711f7291482?cid=49789426e6c04428a2befbd3c2d79b02
7I1S6TQO9XNRjirIQVoAVW,DOMINO,Thouxanbanfauni,0.718,0.0,0.259,0.449,0.514,0.67,133.018,-10.764,0.182,7,0,4,https://p.scdn.co/mp3-preview/af29078bafc16c8b1f3db347532e0eed08076010?cid=49789426e6c04428a2befbd3c2d79b02
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,21 Savage,0.847,1.04e-05,0.16,0.00574,0.733,0.202,130.029,-6.439,0.151,10,0,4,https://p.scdn.co/mp3-preview/47a0a844bde0ea1941ecdcfc8f7ddc328afd6d73?cid=49789426e6c04428a2befbd3c2d79b02
1PRT1JHwc66PGya593WcMr,Rise Up,Mellowdy,0.562,0.929,0.126,0.67,0.529,0.371,115.992,-10.031,0.107,2,0,4,https://p.scdn.co/mp3-preview/50713014c69555f8b87621a95a692fda136b52f3?cid=49789426e6c04428a2befbd3c2d79b02
6eXKCcEqAU4eJLfDgh8sfG,Get Down Saturday Night,Gorgon Breath,0.705,0.0766,0.0387,0.00721,0.791,0.615,121.017,-5.083,0.0967,0,0,4,https://p.scdn.co/mp3-preview/e687181b49caa4019e149a508ee73b7e5a8ecd91?cid=49789426e6c04428a2befbd3c2d79b02
5oO8yNsKx8uoXT6u8HvCzY,Eleven,La Rochelle Band,0.644,0.314,0.0419,0.0235,0.855,0.889,120.016,-6.13,0.374,0,0,4,https://p.scdn.co/mp3-preview/3bf0f52e8def816a7fd917aad01ce8e0a4146566?cid=49789426e6c04428a2befbd3c2d79b02
5u2chFalnZgdgN8K3YKxI0,Yeah Yeah Yeah,Kognitif,0.66,0.0523,0.0432,0.00372,0.87,0.498,94.701,-5.12,0.0535,4,0,4,https://p.scdn.co/mp3-preview/08dae2d53b22880de206da1a487def0a4509f68e?cid=49789426e6c04428a2befbd3c2d79b02
3VvBPkc24zC7x05mgJTyGO,Monody (feat. Laura Brehm),TheFatRat,0.526,0.00216,0.0351,0.114,0.69,0.224,106.993,-3.591,0.0969,1,0,4,https://p.scdn.co/mp3-preview/25b902df4aa6f5a95ef5f4a31795b9c13c434816?cid=49789426e6c04428a2befbd3c2d79b02
3sMleqdCDalZ6xsAQe8xuY,Booty Swing,Parov Stelar,0.85,0.274,0.047,0.26,0.669,0.914,112.966,-5.46,0.103,0,1,4,https://p.scdn.co/mp3-preview/f4c1cbc93c3d85bc1da56d244d839195998301e2?cid=49789426e6c04428a2befbd3c2d79b02
6xVfTx01TnGrzH1mqXfOmf,Pony,Deluxe,0.744,0.00878,0.154,0.0485,0.586,0.797,103.089,-9.464,0.0276,10,0,4,https://p.scdn.co/mp3-preview/418609f68ccf3f0641c3c9cc1fbff88cd505bfe0?cid=49789426e6c04428a2befbd3c2d79b02
36kaImsnzRzsU6L4cvWP6s,Delight,Jamie Berry,0.801,0.38,0.0559,0.0746,0.597,0.72,120.012,-6.983,0.0856,0,1,4,https://p.scdn.co/mp3-preview/390899dd62a28e1cc87e17d8e36074c0434786dc?cid=49789426e6c04428a2befbd3c2d79b02
5IhS1ig4KRhO4TXH3uspCa,Streets Don't Love You,A Boogie Wit da Hoodie,0.549,0.0,0.55,0.65,0.456,0.297,117.284,-10.5,0.101,1,1,5,https://p.scdn.co/mp3-preview/d1b086b6d3559c692674613427197547d09d5b7b?cid=49789426e6c04428a2befbd3c2d79b02
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,0.92,0.0153,0.0401,0.0236,0.654,0.847,117.046,-3.051,0.036,11,0,4,https://p.scdn.co/mp3-preview/0f6b8a3524ec410020457da4cdd7717f9addce2f?cid=49789426e6c04428a2befbd3c2d79b02
2C0hJUVjp7FSchyhYiceJq,Home Sweet Home,Mötley Crüe,0.395,5.52e-06,0.0334,0.097,0.777,0.12,75.575,-5.848,0.197,5,1,4,https://p.scdn.co/mp3-preview/05a15f22954f2fe288c4ebec4279a60df2f23959?cid=49789426e6c04428a2befbd3c2d79b02
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,0.843,0.0,0.269,0.143,0.806,0.613,94.948,-5.946,0.0771,4,0,4,https://p.scdn.co/mp3-preview/06f8cc47c72dae9e9a66081b4dc912e9d9b430a9?cid=49789426e6c04428a2befbd3c2d79b02
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,0.519,0.0,0.0405,0.271,0.749,0.29,147.905,-3.318,0.119,6,0,4,https://p.scdn.co/mp3-preview/8dcbc4c73d9300b77c0df17c47cee1c54c07ab77?cid=49789426e6c04428a2befbd3c2d79b02
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,Mike Posner,0.768,0.0,0.0474,0.179,0.82,0.625,129.965,-4.63,0.689,7,0,4,https://p.scdn.co/mp3-preview/649f480a624454b97a73e354568fcfb9214fdd46?cid=49789426e6c04428a2befbd3c2d79b02
5h2nC1QYVpK0AJra70Ja3p,L.A.LOVE (la la) [feat. YG],Fergie,0.509,0.0,0.176,0.0186,0.482,0.301,101.042,-6.965,0.238,7,1,4,https://p.scdn.co/mp3-preview/5dc7928cf5480261df1c3a176859201f85115959?cid=49789426e6c04428a2befbd3c2d79b02
6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,Mike Posner,0.699,0.0544,0.0311,0.00296,0.882,0.657,120.016,-3.896,0.13,4,0,4,https://p.scdn.co/mp3-preview/d33396175c666bd21031d96270b4cd015b6f5713?cid=49789426e6c04428a2befbd3c2d79b02
7k6IzwMGpxnRghE7YosnXT,Me & U,Cassie,0.803,0.0,0.0294,0.352,0.454,0.739,99.99,-4.802,0.0655,8,0,4,https://p.scdn.co/mp3-preview/4eca073e5603bd17307df236d5aebc7641c1caa2?cid=49789426e6c04428a2befbd3c2d79b02
1irQqioH3g13sybtzD3jJL,You Already Know (feat. Nicki Minaj),Fergie,0.883,0.0,0.228,0.167,0.472,0.253,113.071,-6.461,0.156,5,0,4,https://p.scdn.co/mp3-preview/98e5e7d87e40ab86e24dd8a60fe01bcd00fbb383?cid=49789426e6c04428a2befbd3c2d79b02
3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),Tinashe,0.742,0.0,0.107,0.15,0.595,0.431,101.013,-7.51,0.111,9,1,4,https://p.scdn.co/mp3-preview/17bf1558d2e2365af6ba41e2a30d5887bcfdac89?cid=49789426e6c04428a2befbd3c2d79b02
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,0.727,0.000532,0.0664,0.103,0.974,0.965,79.526,-2.261,0.174,4,0,4,https://p.scdn.co/mp3-preview/d24b3c4135ced9157b0ea3015a6bcc048e0c2e3a?cid=49789426e6c04428a2befbd3c2d79b02
4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),Trey Songz,0.844,0.0,0.157,0.0205,0.601,0.331,73.989,-5.283,0.385,1,1,4,https://p.scdn.co/mp3-preview/a38bab8f52df5621f858e133c43daff6f97ad2ff?cid=49789426e6c04428a2befbd3c2d79b02
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,0.76,0.0,0.0391,0.00544,0.595,0.361,131.497,-6.366,0.241,1,1,4,https://p.scdn.co/mp3-preview/862ad595b0c10e822e3cb283e459060919c8ca52?cid=49789426e6c04428a2befbd3c2d79b02
15Wb8YSplqsUHx5OL18Z7l,Hungry (feat. Rick Ross),Fergie,0.688,4.31e-06,0.0687,0.0261,0.698,0.16,116.545,-5.983,0.254,1,1,4,https://p.scdn.co/mp3-preview/7bb797841ec50dbaab19957688079b93acd71ff2?cid=49789426e6c04428a2befbd3c2d79b02
3PqAnW2bB5TQnMoBivyFOb,Are You That Somebody,Aaliyah,0.85,0.0192,0.166,0.14,0.657,0.843,137.971,-7.078,0.0939,9,0,4,https://p.scdn.co/mp3-preview/12ec6bd01076a1404520c70cb0595b0f6595d0f1?cid=49789426e6c04428a2befbd3c2d79b02
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,0.743,0.000717,0.0953,0.0251,0.675,0.59,92.909,-4.267,0.0685,8,0,4,https://p.scdn.co/mp3-preview/87c4c3435b531616e2d642009a18eb711f87be4e?cid=49789426e6c04428a2befbd3c2d79b02
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),Usher,0.573,0.0,0.0732,0.0572,0.712,0.346,140.012,-5.976,0.167,0,1,4,https://p.scdn.co/mp3-preview/19e8a133605d5a9309a5bf8455385a5da4e48715?cid=49789426e6c04428a2befbd3c2d79b02
6AdLyvisRKHLAwARaZMGr6,Take You There,Sean Kingston,0.752,0.0,0.0696,0.0182,0.921,0.634,115.033,-4.321,0.256,5,0,4,https://p.scdn.co/mp3-preview/ea724e14a86e599f01f2ed66a60d3a482319c9d7?cid=49789426e6c04428a2befbd3c2d79b02
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,0.835,2.19e-05,0.0598,0.0219,0.707,0.919,93.955,-5.074,0.108,8,1,4,https://p.scdn.co/mp3-preview/2fd506314ddfbd97f9ef780215c658c3dd680c8b?cid=49789426e6c04428a2befbd3c2d79b02
0DLOyyQvwPTSDKuhpzMMwA,I'm Sprung,T-Pain,0.728,0.0,0.0999,0.0948,0.327,0.195,100.0,-11.596,0.103,0,0,4,https://p.scdn.co/mp3-preview/e60173cce7e102098b28cc4bd02272c12cfc998e?cid=49789426e6c04428a2befbd3c2d79b02
4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),Justin Timberlake,0.771,1.18e-05,0.224,0.277,0.68,0.808,119.952,-5.881,0.682,11,0,4,https://p.scdn.co/mp3-preview/4dce4b08ddc56db1343a797719d04b727a213088?cid=49789426e6c04428a2befbd3c2d79b02
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,0.808,0.0,0.241,0.041,0.697,0.554,95.06,-5.899,0.0546,10,1,4,https://p.scdn.co/mp3-preview/0d6bcbc99daa02a570665e3201ebd0c7c9b7efeb?cid=49789426e6c04428a2befbd3c2d79b02
2Ukr1iULFHGSJp0qPhiqc0,No Me Dejes Solo,Daddy Yankee,0.787,0.000112,0.0614,0.0772,0.835,0.78,95.966,-5.84,0.0712,8,0,4,https://p.scdn.co/mp3-preview/5882a0850af5aa11430b9f49e812dcca459c2e12?cid=49789426e6c04428a2befbd3c2d79b02
1Hu8EMKCGD25srDybGOtBC,Soy una Gargola,Alex Gargolas,0.741,0.000133,0.0854,0.0843,0.835,0.641,93.988,-6.108,0.11,4,0,4,https://p.scdn.co/mp3-preview/b69761c33726672a5973b44b722bfcfcb796c7c3?cid=49789426e6c04428a2befbd3c2d79b02
46P3sjn38awa9mlokdDlBU,Suave,El Alfa,0.85,0.543,0.0501,0.163,0.835,0.401,119.995,-4.367,0.207,11,0,4,https://p.scdn.co/mp3-preview/8d32c50d00f6e1f46a6b760c175b8cabe89e92aa?cid=49789426e6c04428a2befbd3c2d79b02
26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",Daddy Yankee,0.819,0.0,0.0412,0.104,0.741,0.84,97.014,-6.538,0.283,8,0,4,https://p.scdn.co/mp3-preview/a7b8a5c6c5564d857437803711ec70b4c81f59aa?cid=49789426e6c04428a2befbd3c2d79b02
6riuMNiPqRmE4LPJZGzIuv,Gogo Dance,El Alfa,0.596,0.518,0.161,0.12,0.868,0.705,118.02,-4.95,0.0514,8,1,4,https://p.scdn.co/mp3-preview/5799072e99f9175685000c3114f483c5f16cbbf3?cid=49789426e6c04428a2befbd3c2d79b02
0OyHCmkCp2qZJ44ZKB26fX,Si Te Vas / Que Tengo Que Hacer - Original Remix,Omega,0.853,2.99e-06,0.0564,0.0645,0.689,0.948,125.01,-5.364,0.0415,10,0,4,https://p.scdn.co/mp3-preview/7763a47189c0ccd6a21975e6b4a605cf808591d7?cid=49789426e6c04428a2befbd3c2d79b02
6YYmoV9YbBefsspGmqFHbs,Una Vaina Loca,Fuego,0.792,1.93e-05,0.0546,0.172,0.676,0.712,117.011,-12.813,0.0654,1,1,4,https://p.scdn.co/mp3-preview/b32fa6028bfabcbeefe7425da1a4cc0a69f8151f?cid=49789426e6c04428a2befbd3c2d79b02
6J8lLpZoRCmB5pTrnB5jpV,Mi Gata,Standly,0.862,0.0,0.453,0.554,0.372,0.494,94.994,-10.909,0.144,0,0,4,https://p.scdn.co/mp3-preview/de1df928fe4d9ace07a6d5058a2d50287838e31e?cid=49789426e6c04428a2befbd3c2d79b02
0kRJ3rwE3rTDJGnGO4HmoD,Bailando,El Jordan 23,0.821,0.0,0.251,0.531,0.587,0.565,95.041,-7.036,0.0937,10,0,4,https://p.scdn.co/mp3-preview/1008937c2226ad4084929f5a89597a9c3d8f74ad?cid=49789426e6c04428a2befbd3c2d79b02
78kygHp1dvW1kncYjBgbe1,Mujeriego,Ryan Castro,0.758,0.0,0.125,0.0628,0.621,0.92,79.949,-8.033,0.0809,9,1,4,https://p.scdn.co/mp3-preview/a3ad0f17b956bd294e106ab065ca01ec7ae5584e?cid=49789426e6c04428a2befbd3c2d79b02
3CIl8hlnMcULSIIhUMmB1Z,FULANITO,Becky G,0.938,1.31e-06,0.195,0.22,0.832,0.832,111.928,-4.613,0.121,7,0,4,https://p.scdn.co/mp3-preview/9fbb3176c16a63cb1ecbcd758088f51ee03a9293?cid=49789426e6c04428a2befbd3c2d79b02
1KYspqFoBXRcAs89HSekKM,No Te Veo,Randy,0.81,3.21e-06,0.14,0.0227,0.862,0.963,115.949,-6.526,0.203,8,0,4,https://p.scdn.co/mp3-preview/fef4e0e9949014f71fbf077481e489d2b74ab005?cid=49789426e6c04428a2befbd3c2d79b02
3nQbCPy1vMFtXb4XEpOmgC,Demaga Ge Gi Go Gu,El Alfa,0.609,0.00416,0.324,0.638,0.904,0.471,149.149,-2.619,0.229,8,1,5,https://p.scdn.co/mp3-preview/e967cbb4001ee1a545871a62d9dd458c379cd796?cid=49789426e6c04428a2befbd3c2d79b02
5bQ9rtAfOUbPmuxjPK8zDp,Perreo Pesau',Rauw Alejandro,0.732,5.2e-06,0.135,0.195,0.679,0.443,171.887,-3.068,0.651,3,0,4,https://p.scdn.co/mp3-preview/a37fa9d7d9cf3eb85c3933af4ee9d4011c772f9f?cid=49789426e6c04428a2befbd3c2d79b02
72tAU6b10AgYfEFKrykp8J,No Te Veo - Remix,Casa De Leones,0.841,3.18e-06,0.0782,0.0484,0.878,0.966,115.973,-4.772,0.335,8,0,4,https://p.scdn.co/mp3-preview/b3de5f908031964cd477d9f6a793c9afd9854734?cid=49789426e6c04428a2befbd3c2d79b02
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,0.801,1.73e-05,0.0516,0.141,0.475,0.234,98.047,-8.797,0.0639,7,0,4,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=49789426e6c04428a2befbd3c2d79b02
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderón,0.815,8.34e-05,0.122,0.4,0.856,0.872,91.995,-3.825,0.244,1,0,4,https://p.scdn.co/mp3-preview/ddc2230ae8946ec1e1e4a7b69a9e65bab76c9869?cid=49789426e6c04428a2befbd3c2d79b02
2FNqnsX74ZlwduUAcnmzee,Tu Príncipe,Daddy Yankee,0.77,1e-05,0.0623,0.16,0.804,0.568,94.017,-5.479,0.193,4,1,4,https://p.scdn.co/mp3-preview/3d450c0e24bbb01506051724040f7d69fbe8b990?cid=49789426e6c04428a2befbd3c2d79b02
2htll8gP4tlYgrl0S2nJwv,Doncella,Zion & Lennox,0.686,0.243,0.131,0.00221,0.877,0.877,192.008,-5.848,0.108,8,1,4,https://p.scdn.co/mp3-preview/55853df6984ecbe0102c35a27461f12c45eefa1a?cid=49789426e6c04428a2befbd3c2d79b02
6EbVuwU7EnKeF2hdpViXCH,Die Young (feat. 347aidan),Sleepy Hallow,0.808,0.0,0.338,0.827,0.582,0.675,77.471,-6.26,0.111,11,1,4,https://p.scdn.co/mp3-preview/181e8600b18a81326d6621d0a443364a4c1dfd49?cid=49789426e6c04428a2befbd3c2d79b02
17r4VyWLomx5kbyzS0Jk3c,Elevated - Joe Mason Remix,RKCB,0.593,0.0,0.0826,0.503,0.578,0.388,149.722,-7.865,0.272,8,0,4,https://p.scdn.co/mp3-preview/b1b4690c24aa8149e343ef889016a34d84ff77a6?cid=49789426e6c04428a2befbd3c2d79b02
2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,0.616,0.0241,0.0265,0.0578,0.682,0.528,117.78,-6.148,0.342,6,0,4,https://p.scdn.co/mp3-preview/4f6d9f6ccd4afe5a40f9f3c9b8e7525097946ff3?cid=49789426e6c04428a2befbd3c2d79b02
4GSyA0YDBON0qD8fvqmPan,Wraith,Chance the Rapper,0.957,1.3e-06,0.128,0.162,0.528,0.687,130.001,-6.025,0.615,7,0,4,https://p.scdn.co/mp3-preview/fc55fa1ba85671b8ec83060f188bda77a67477ae?cid=49789426e6c04428a2befbd3c2d79b02
2LKOHdMsL0K9KwcPRlJK2v,After Dark,Mr.Kitty,0.585,0.266,0.0328,0.0696,0.595,0.039,140.037,-10.444,0.0837,8,1,4,https://p.scdn.co/mp3-preview/eb9de15a4465f504ee0eadba93e7d265ee0ee6ba?cid=49789426e6c04428a2befbd3c2d79b02
2bId06MUsxJqO7LoeLZoq5,Vegas (I Wanna Ride),Joseline Hernandez,0.686,0.0,0.154,0.156,0.588,0.7,78.347,-11.444,0.106,3,0,4,https://p.scdn.co/mp3-preview/c005f6399984cdd5729e7b1d7bf9fb7cd2a70750?cid=49789426e6c04428a2befbd3c2d79b02
13Tbv4nflNxg9kYBIbJnd9,Dile a El,Rauw Alejandro,0.784,0.00109,0.0767,0.375,0.587,0.261,90.032,-3.572,0.111,4,0,4,https://p.scdn.co/mp3-preview/8ace3cc1b090d90a38b881664f59223724046c76?cid=49789426e6c04428a2befbd3c2d79b02
05bfbizlM5AX6Mf1RRyMho,AM Remix,Nio Garcia,0.743,0.0,0.159,0.114,0.655,0.785,172.031,-5.015,0.0764,6,0,4,https://p.scdn.co/mp3-preview/88634c8a07a3784bb43dcfc0d8695b20bae65b88?cid=49789426e6c04428a2befbd3c2d79b02
5vhrsx08dHh2QcVh1Rsiwt,LONDON (feat. J. Cole),BIA,0.644,0.0,0.315,0.0225,0.671,0.563,132.001,-5.156,0.0855,11,0,4,https://p.scdn.co/mp3-preview/c1b0e1d6ea8ef9a9c5ab147b68cc9fa0f6cc5470?cid=49789426e6c04428a2befbd3c2d79b02
7voSun33hCNkIrjxaj3g47,Peru - Remix,Fireboy DML,0.966,0.0,0.123,0.496,0.509,0.646,108.013,-7.559,0.0799,7,0,4,https://p.scdn.co/mp3-preview/ed78b8790fbcde441443618c51bec3e6ff8a0f1f?cid=49789426e6c04428a2befbd3c2d79b02
02rdXe0KhMe8p6ZHzYtuw0,lost souls (with Brent Faiyaz),Baby Keem,0.649,3.24e-05,0.404,0.485,0.347,0.176,169.994,-7.67,0.154,1,0,4,https://p.scdn.co/mp3-preview/69efc7bc1756012033e9c3defef5439165dffc1f?cid=49789426e6c04428a2befbd3c2d79b02
2OrvozJS2qJnyB4q0ruOdA,Juice,Gritty Lex,0.734,0.00522,0.178,0.385,0.412,0.329,80.387,-12.313,0.11,9,0,4,https://p.scdn.co/mp3-preview/da60465eadf8967f4de382577397344fe125caee?cid=49789426e6c04428a2befbd3c2d79b02
22n1KFKvh8OC07JwOEHvxI,Happy Belated,88GLAM,0.594,1.32e-05,0.0324,0.0275,0.617,0.558,75.032,-8.1,0.124,9,0,4,https://p.scdn.co/mp3-preview/4b377a2206cf2fb31f7ea0f42d1fe73d257bb484?cid=49789426e6c04428a2befbd3c2d79b02
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.612,0.0177,0.0336,0.0495,0.807,0.398,124.053,-2.81,0.101,10,1,4,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=49789426e6c04428a2befbd3c2d79b02
3azJifCSqg9fRij2yKIbWz,The Color Violet,Tory Lanez,0.645,0.0,0.0479,0.157,0.534,0.463,105.02,-10.8,0.0863,6,0,4,https://p.scdn.co/mp3-preview/1d7c627bf549328110519c4bd21ac39d7ca50ea1?cid=49789426e6c04428a2befbd3c2d79b02
